Num,Mono Heat of formation [eV/atom] ,Mono Band gap [eV] ,Energy [eV] ,Magnetic  monolayer,Number of atoms ,Number of species ,Spin axis ,Unit cell area [Å2] ,angle_with_x (degrees),z_separation,lattice_a,lattice_b,lattice_c,lattice_beta,lattice_gamma,lattice_volume,composition_average_electrons,composition_num_atoms,composition_total_electrons,composition_weight,density,Bilayer Energy (eV),Bandgap PBE,Bandgap GW
145,-0.583,0.733,-11.489,0,3,3,3,15.194,0,0.2354473,4.186050201,4.186050201,28.99602072,90,120,440.0255534,2.51,6,304,735.6888,2.776293295,-21.5283282,1.368,2.3484
146,-0.504,0.591,-10.975,0,3,3,3,16.337,0,0.252356292,4.353040666,4.353040666,28.93411976,90,120,474.8171043,2.36,6,340,832.9688,2.913073731,-20.31641623,1.3562,2.2383
147,-0.504,0.591,-10.975,0,3,3,3,16.337,0,0.247572356,4.352610896,4.352610896,28.93983386,90,120,474.8171043,2.36,6,340,832.9688,2.913073731,-20.31863951,1.2012,2.1134
148,-0.387,0.529,-10.625,0,3,3,3,15.436,26.56505118,0.268957915,4.231570816,4.231570816,27.95729373,90,120,433.5398146,2.36,6,340,832.9688,3.190427239,-19.66174054,1.1141,1.9098
149,-0.538,1.43,-12.151,0,3,3,3,13.49,26.56505118,0.252266002,3.94880625,3.94880625,27.65990427,90,120,373.519221,2.586666667,6,232,552.9968,2.458435172,-22.83515286,2.2404,3.2439
150,-0.658,1.002,-12.511,0,3,3,3,14.333,0,0.229960819,4.064383594,4.064383594,28.74076845,90,120,411.1671284,2.586666667,6,232,552.9968,2.233332206,-23.55404082,1.6902,2.8451
151,-0.561,1.235,-11.626,0,3,3,3,14.057,26.56505118,0.260408561,4.035986432,4.035986432,27.69143941,90,120,390.6389625,2.576666667,6,268,646.7868,2.749379484,-21.78966941,2.1488,3.0507
152,-0.681,0.851,-11.985,0,3,3,3,14.887,0,0.226880312,4.158887409,4.158887409,28.6084068,90,120,428.5274344,2.576666667,6,268,646.7868,2.506291693,-22.50033506,1.2265,2.2841
153,-0.598,0.599,-11.458,0,3,3,3,16.04,0,0.248692473,4.32006712,4.32006712,28.65740054,90,120,463.1785239,2.426666667,6,304,744.0668,2.667550255,-21.24773905,1.3986,2.381
154,-0.598,0.599,-11.458,0,3,3,3,16.04,0,0.237841189,4.328154734,4.328154734,28.55040186,90,120,463.1785239,2.426666667,6,304,744.0668,2.667550255,-21.25314145,1.1977,2.1107
155,-0.287,0.401,-11.091,0,3,3,3,14.466,26.56505118,0.252022548,4.0888021,4.0888021,27.99171799,90,120,405.2773827,2.42,6,304,735.89974,3.015194826,-20.7238332,1.5717,2.5432
156,-0.328,0.433,-10.62,0,3,3,3,14.992,26.56505118,0.257314708,4.171637275,4.171637275,27.98744513,90,120,421.800379,2.41,6,340,829.68974,3.266313392,-19.79158796,1.6461,2.3942
157,-0.443,0.607,-10.964,0,3,3,3,15.808,0,0.232851113,4.283945307,4.283945307,28.98514608,90,120,460.6742743,2.41,6,340,829.68974,2.990686269,-20.46503977,1.4315,2.1417
158,-0.371,0.412,-10.47,0,3,3,3,16.934,0,0.251105464,4.43004278,4.43004278,29.16577293,90,120,495.7011909,2.26,6,376,926.96974,3.105236572,-19.32489514,1.3118,1.9791
159,-0.261,0.346,-10.14,0,3,3,3,15.98,26.56505118,0.27330896,4.31657107,4.31657107,28.01846723,90,120,452.1190396,2.26,6,376,926.96974,3.404566789,-18.67461396,1.6392,2.2177
160,-0.569,0.782,-18.676,0,3,3,3,8.479,0,0.249692342,3.131267204,3.131267204,27.24159835,90,120,231.3148293,2.263333333,6,148,326.0422,2.340558157,-41.24105452,0.5791,1.5901
161,-0.569,0.782,-18.676,0,3,3,3,8.479,26.56505118,0.256785322,3.126134911,3.126134911,27.33111887,90,120,231.3148293,2.263333333,6,148,326.0422,2.340558157,-41.24029216,0.7889,
162,-0.27,0.572,-16.905,0,3,3,3,9.699,45,0.260938098,3.350315195,3.350315195,27.44881421,90,120,266.8244072,2.103333333,6,220,517.1122,3.218165155,-37.43624423,0.3805,2.1118
163,-0.27,0.572,-16.905,0,3,3,3,9.699,0,0.27446969,3.34892553,3.34892553,27.47159917,90,120,266.8244072,2.103333333,6,220,517.1122,3.218165155,-37.43577761,0.6097,1.3157
165,-1.361,1.06,-24.487,0,3,3,3,7.789,26.55618558,0.216393781,3.003924238,3.003073857,26.93484001,89.96678829,120.0241727,210.3749469,2.726666667,6,132,288.0088,2.273321377,-49.34416565,0.9276,
167,-0.805,1.453,-21.178,0,3,3,3,9.152,26.56505118,0.253082501,3.249921382,3.249921382,27.48067327,90,120,251.3643658,2.43,6,184,413.93,2.734464504,-43.28727377,1.2809,
168,-0.546,0.992,-20.124,0,3,3,3,9.795,26.56505118,0.257404368,3.366991897,3.366991897,27.54058198,90,120,270.3882952,2.28,6,220,511.21,3.139500457,-41.0152976,0.1217,1.5195
169,-0.479,1.136,-19.327,0,3,3,3,10.208,90,0.264072868,3.435276631,3.435276631,27.6749648,90,120,282.8402021,2.27,6,256,605,3.551921289,-39.41802843,0.7864,
170,-1.092,2.263,-25.351,0,6,3,3,17.205,0,0.26858278,4.882178767,3.515234341,33.00594715,90,90,566.4481462,2.383333333,12,256,555.8021544,1.629330411,-50.9601562,2.2575,
171,-0.938,1.535,-23.239,0,6,3,3,18.924,0,0.257616866,5.227813861,3.615318002,33.00625429,90,90,623.8251228,2.373333333,12,328,743.3821544,1.978783899,-46.70020653,1.5588,3.0062
172,-1.089,1.416,-24.549,0,6,3,3,18.35,0,0.248598424,5.215170737,3.518076291,32.6148243,90,90,598.3962008,2.44,12,256,565.5781544,1.569469558,-49.29741966,1.4438,3.0668
173,-0.854,1.615,-23.714,0,6,3,3,18.025,0,0.28350756,4.839720893,3.720499288,33.41022308,90,90,601.5904284,2.283333333,12,328,743.8040344,2.053083957,-47.57314256,1.7069,3.3986
174,-0.281,0,-30.084,0,6,3,3,14.447,45,0.243275154,3.825072397,3.825072397,29.73527323,89.99947544,90.0001343,435.0621006,1.663333333,12,284,627.3782571,2.394568739,-74.25638013,0,0
175,-0.286,0,-28.153,0,6,3,3,16.267,135,0.225247671,4.062536651,4.062536651,29.08394117,89.97566383,90.00062866,480.0072128,1.673333333,12,288,626.4190771,2.167036915,-66.97065122,0,0
176,-1.378,4.194,-22.108,0,6,3,3,14.723,0,0.176785715,3.8259509,3.8259509,46.85724917,90,90,685.891741,2.053333333,12,224,483.95976,1.171663165,-63.57519882,4.2136,6.7783
177,-0.679,0,-33.952,0,6,3,3,11.903,0,0.257421099,3.743020171,3.181125086,32.47310964,90,90,386.6578153,2.76,12,280,619.34638,2.659842422,-65.99253259,0,0
178,-0.447,0,-30.465,0,6,3,3,15.06,0,0.265301489,4.410669593,3.410932017,32.8202099,90,90,493.7634552,2.473333333,12,312,683.60878,2.298993726,-59.98176095,0,0
179,-0.375,0,-28.841,0,6,3,3,16.574,0,0.260940959,4.723419445,3.512695259,32.8185695,90,90,544.5235092,2.463333333,12,384,871.18878,2.656713584,-56.88417636,0,0
181,-0.7,0.179,-33.149,1,6,3,1,18.282,0,0.238716644,4.77824084,3.443873348,36.75964459,90,90,604.9040764,2.39,12,372,843.4404,2.315351787,-68.03300273,0,0
182,-0.266,0,-22.367,0,6,3,3,12.533,0,0.252037962,3.805317433,3.284460458,32.92705626,90,90,411.5360019,2.766666667,12,288,637.7976,2.573499831,-44.44005915,0,0
183,-0.653,1.485,-21.051,0,6,3,3,18.178,0,0.267468609,5.07911414,3.577458833,33.00175773,90,90,599.6525561,2.45,12,328,726.768,2.01254317,-41.99290202,1.533,2.9994
184,-0.556,0,-32.902,1,6,3,1,18.806,0,0.24000727,4.769456653,3.620055468,35.68232155,90,90,616.0801748,2.353333333,12,376,855.20818,2.305067832,-64.35493272,0,0
185,-0.344,0,-27.886,0,6,3,3,16.014,0,0.250997033,4.716015361,3.400017402,32.68344386,90,90,524.0638013,2.483333333,12,316,682.6496,2.163031155,-51.6844688,0,0
186,-0.355,0,-26.756,0,6,3,3,17.468,0,0.249386773,4.968507668,3.504896049,32.86540323,90,90,572.3215136,2.473333333,12,388,870.2296,2.524892413,-49.4034803,0,0
187,-0.282,0,-34.597,0,6,3,3,16.135,135,0.22788915,4.023202639,4.023202639,30.21471489,89.99330099,90.00010342,489.060187,1.576666667,12,240,496.034,1.684217725,-91.56331192,0,0
188,-0.846,0,-35.353,0,6,3,3,11.532,0,0.25234693,3.746003601,3.080309908,32.17664734,90,90,371.2815716,2.826666667,12,208,441.54238,1.974777171,-68.62759519,0,0
190,-0.834,0.176,-34.354,1,6,3,2,17.833,0,0.233306814,4.809443516,3.327869011,36.53906766,90,90,584.8150141,2.456666667,12,300,665.6364,1.890025426,-70.59762831,0,0
191,-0.778,1.417,-22.199,0,6,3,3,17.66,0,0.234348024,5.07079824,3.479816971,32.68176272,90,90,576.6844025,2.516666667,12,256,548.964,1.580719305,-44.21533792,1.4593,3.0926
192,-0.73,2.163,-20.167,0,6,3,3,24.752,164.6110468,0.168171927,4.182537446,5.930569358,46.35552362,90,90,1149.840327,2.356666667,12,400,931.104,1.34465154,-39.96935579,2.2125,3.8594
193,-0.455,0,-28.954,0,6,3,3,15.826,0,0.247829478,4.755081253,3.305073537,32.56536745,90,90,511.7938375,2.55,12,244,504.8456,1.637995185,-53.72157017,0,0
194,-0.288,0,-29.296,0,6,3,3,15.661,0,0.26457027,4.389957209,3.563792463,33.13667504,90,90,518.4198485,2.373333333,12,384,871.61066,2.791836686,-57.79099034,0,0
196,-0.522,0,-31.872,1,6,3,2,19,0,0.263411085,4.757557964,3.642157113,36.67573039,90,90,635.5087521,2.29,12,444,1031.44228,2.695085151,-65.32142637,0,0
197,-0.252,0.674,-22.759,0,6,3,3,14.675,0,0.23423213,4.128390867,4.128390867,52.17847828,90,120,770.1647869,1.973333333,12,460,1079.852,2.328250347,-44.93885106,0.4801,2.2281
198,-0.465,0.833,-19.709,0,6,3,3,18.895,0,0.274864838,5.010682565,3.769817568,33.45747949,90,90,631.9903466,2.35,12,400,914.76988,2.403535324,-39.1916621,0.8748,2.2146
199,-0.186,0,-21.258,0,6,3,3,19.128,0,0.288458005,5.111951146,3.794748029,33.05826437,90,90,641.282941,2.416666667,12,404,926.43788,2.398919719,-42.58842394,0,0
200,-1.364,3.504,-27.697,0,6,3,3,18.951,4.822207149,0.142272313,4.362104752,4.366185774,28.15233282,90.05976083,89.99940419,536.1820875,2.19,12,80,159.9884371,0.49547916,-68.58708973,3.2193,6.3027
201,-0.018,0,-10.981,0,3,2,3,6.763,26.56505118,0.231006071,2.770577632,2.770577632,29.11587423,90,120,193.5535378,1.413333333,6,102,233.575,2.003892137,-27.47513787,0,0
202,-0.018,0,-10.981,0,3,2,3,6.763,0,0.235259357,2.775977038,2.775977038,29.00272088,90,120,193.5535378,1.413333333,6,102,233.575,2.003892137,-27.48008522,0,0
203,-2.099,4.157,-11.295,0,3,2,3,19.068,26.56505118,0.247430713,4.687285684,4.687285684,28.40950586,90,120,540.5516031,2.27,6,252,594.27,1.825558458,-28.52598073,4.0106,6.3283
204,-2.099,4.157,-11.295,0,3,2,3,19.068,0,0.254266032,4.679488797,4.679488797,28.50425563,90,120,540.5516031,2.27,6,252,594.27,1.825558458,-28.52450802,4.0571,6.4005
205,-0.887,0,-15.89,1,4,2,2,13.547,45.01513292,0.226296933,3.932749548,3.930118473,51.09910862,89.99942598,119.9778716,684.1363785,1.94,8,368,863.24128,2.095263334,-47.14400625,0,
206,-0.887,0,-15.89,1,4,2,2,13.547,153.4349488,0.223202278,3.932307237,3.931134276,51.09799124,90.05499232,119.9901332,684.1363785,1.94,8,368,863.24128,2.095263334,-47.14365592,0,0
207,-1.816,3.873,-10.232,0,3,2,3,23.344,0,0.24322512,5.225206893,5.225206893,27.78652858,90,120,657.0098898,2.07,6,324,782.27188,1.97712856,-26.35665353,3.9625,6.3064
208,-1.816,3.873,-10.232,0,3,2,3,23.344,0,0.26325029,5.185705669,5.185705669,28.2114591,90,120,657.0098898,2.07,6,324,782.27188,1.97712856,-26.35602235,4.0803,6.432
209,-1.732,3.332,-9.98,0,3,2,3,20.978,26.56505118,0.275590232,4.911282163,4.911282163,29.30333592,90,120,612.1212651,2.07,6,324,782.27188,2.122117122,-25.85073957,3.409,5.6014
210,-1.732,3.332,-9.98,0,3,2,3,20.978,45,0.273638942,4.911792437,4.911792437,29.29724772,90,120,612.1212651,2.07,6,324,782.27188,2.122117122,-25.84879655,3.423,5.5946
211,-1.732,3.332,-9.98,0,3,2,3,20.978,0,0.274390691,4.918505283,4.918505283,29.2173317,90,120,612.1212651,2.07,6,324,782.27188,2.122117122,-25.8495618,3.4248,5.6168
212,-0.372,2.091,-6.813,0,4,2,3,15.222,64.39315916,0.30946754,4.1910005,4.191278319,30.16337731,90.00128138,119.947474,459.096979,2.155,8,332,769.25388,2.782366642,6.63671195,2.0184,4.1604
213,-0.372,2.091,-6.813,0,4,2,3,15.222,64.26502417,0.309594771,4.190751036,4.191199821,30.1647581,90.01043826,119.9442415,459.096979,2.155,8,332,769.25388,2.782366642,6.636659,2.0187,4.1648
214,-2.094,4.863,-11.464,0,3,2,3,16.003,0,0.250091877,4.282888438,4.282888438,27.44309411,90,120,435.9505505,2.306666667,6,180,399.772,1.522734684,-32.68674415,4.9604,7.6973
215,-2.094,4.863,-11.464,0,3,2,3,16.003,0,0.254437843,4.291168252,4.291168252,27.33729332,90,120,435.9505505,2.306666667,6,180,399.772,1.522734684,-32.68833587,4.962,7.7089
216,-2.094,4.863,-11.464,0,3,2,3,16.003,0,0.256784002,4.283954813,4.283954813,27.42943337,90,120,435.9505505,2.306666667,6,180,399.772,1.522734684,-32.68727894,4.9872,7.7137
217,-1.965,4.128,-11.077,0,3,2,3,14.692,26.56505118,0.250144705,4.092286239,4.092286239,28.39361335,90,120,411.7971174,2.306666667,6,180,399.772,1.612048739,-31.91230866,4.1384,6.966
218,-1.965,4.128,-11.077,0,3,2,3,14.692,45,0.264460319,4.109860413,4.109860413,28.15130466,90,120,411.7971174,2.306666667,6,180,399.772,1.612048739,-31.91861048,4.1893,6.9944
219,-1.965,4.128,-11.077,0,3,2,3,14.692,0,0.26574471,4.111285447,4.111285447,28.13179271,90,120,411.7971174,2.306666667,6,180,399.772,1.612048739,-31.91900559,4.199,7.0006
220,-0.556,1.675,-15.905,0,4,2,3,13.271,0,0.280721617,3.920841237,3.920841237,31.24803896,90,120,416.0178005,2.18,8,260,587.532,2.34513965,-30.96074222,1.4079,2.6975
221,-0.556,1.675,-15.905,0,4,2,3,13.271,63.43494882,0.279139173,3.921775128,3.921775128,31.23315856,90,120,416.0178005,2.18,8,260,587.532,2.34513965,-30.95856832,1.3899,2.6717
222,-0.552,1.604,-15.89,0,4,2,3,13.304,135.0003959,0.283104909,3.924540811,3.925926826,31.23600203,89.99938873,119.9770886,416.8860318,2.18,8,260,587.532,2.340255524,-30.93208084,1.3535,2.6485
223,-0.552,1.604,-15.89,0,4,2,3,13.304,63.40474333,0.279981625,3.933949279,3.934411046,31.0894939,89.98568759,119.9623599,416.8860318,2.18,8,260,587.532,2.340255524,-30.93185273,1.2858,2.559
224,-0.552,1.604,-15.89,0,4,2,3,13.304,124.1021695,0.289917,3.927943686,3.927619345,31.20573807,89.99556543,120.0096842,416.8860318,2.18,8,260,587.532,2.340255524,-30.93144861,1.3839,2.7026
225,-2.267,4.771,-12.383,0,3,2,3,13.484,26.56505118,0.256983186,3.932667624,3.932667624,27.64896231,90,120,370.3257865,2.44,6,108,221.968,0.995303457,-34.51833157,4.7599,8.0275
226,-2.267,4.771,-12.383,0,3,2,3,13.484,45,0.256722456,3.944724229,3.944724229,27.48020872,90,120,370.3257865,2.44,6,108,221.968,0.995303457,-34.51717618,4.7473,7.9791
227,-2.267,4.771,-12.383,0,3,2,3,13.484,0,0.251485642,3.943849971,3.943849971,27.49239349,90,120,370.3257865,2.44,6,108,221.968,0.995303457,-34.51732672,4.7336,7.9537
228,-2.421,5.784,-12.846,0,3,2,3,14.826,0,0.237706519,4.14119678,4.14119678,26.56283679,90,120,394.5089143,2.44,6,108,221.968,0.934292033,-35.44328106,5.7551,8.6899
229,-2.421,5.784,-12.846,0,3,2,3,14.826,0,0.235122162,4.143166793,4.143166793,26.53758235,90,120,394.5089143,2.44,6,108,221.968,0.934292033,-35.44504209,5.7317,8.6878
230,-2.421,5.784,-12.846,0,3,2,3,14.826,0,0.241739984,4.121594873,4.121594873,26.81609818,90,120,394.5089143,2.44,6,108,221.968,0.934292033,-35.44192239,5.762,8.7409
231,-1.559,2.946,-9.645,0,3,2,3,16.657,26.56505118,0.275600803,4.379397702,4.379397702,28.87895751,90,120,479.668187,2.106666667,6,252,587.77388,2.034784704,-29.00713063,3.2938,5.6855
232,-1.559,2.946,-9.645,0,3,2,3,16.657,45,0.274498852,4.379743251,4.379743251,28.87440076,90,120,479.668187,2.106666667,6,252,587.77388,2.034784704,-29.0068804,3.3044,5.6792
233,-1.559,2.946,-9.645,0,3,2,3,16.657,0,0.274979175,4.379573129,4.379573129,28.87664402,90,120,479.668187,2.106666667,6,252,587.77388,2.034784704,-29.00694402,3.3122,5.6963
234,-0.347,1.145,-13.323,0,4,2,3,16.623,135.009632,0.286612478,4.431148162,4.431886642,31.38883637,89.99571764,119.9953659,533.8644879,1.94,8,404,969.672,3.016080437,-25.3744956,0.6615,1.5466
235,-0.347,1.145,-13.323,0,4,2,3,16.623,63.43522465,0.290226109,4.422445723,4.425066002,31.48954038,89.98338513,119.9652242,533.8644879,1.94,8,404,969.672,3.016080437,-25.37340928,0.7165,1.6395
236,-0.347,1.145,-13.323,0,4,2,3,16.623,105.4100232,0.28252129,4.437820437,4.436547066,31.31530738,90.00411198,120.0162343,533.8644879,1.94,8,404,969.672,3.016080437,-25.3777885,0.605,1.4464
237,-0.35,1.233,-13.337,0,4,2,3,16.537,63.43494882,0.281034968,4.420736177,4.420736177,31.41036644,90,120,531.6096183,1.94,8,404,969.672,3.028873411,-25.3903489,0.7008,1.5737
238,-0.35,1.233,-13.337,0,4,2,3,16.537,0,0.295068153,4.413340779,4.413340779,31.5157228,90,120,531.6096183,1.94,8,404,969.672,3.028873411,-25.38870331,0.8393,1.8064
239,-0.35,1.233,-13.337,0,4,2,3,16.537,63.43494882,0.290988202,4.416246077,4.416246077,31.4742702,90,120,531.6096183,1.94,8,404,969.672,3.028873411,-25.38985863,0.7974,1.7359
240,-0.903,3.069,-6.805,0,3,2,3,14.29,0,0.229891635,4.061405241,4.061405241,27.27543971,90,120,389.6323808,2.536666667,6,236,544.438,2.320291159,377.7539076,2.8724,5.2275
241,-0.903,3.069,-6.805,0,3,2,3,14.29,0,0.230598773,4.06123976,4.06123976,27.27766251,90,120,389.6323808,2.536666667,6,236,544.438,2.320291159,377.7806826,2.934,5.2817
242,-0.903,3.069,-6.805,0,3,2,3,14.29,63.43494882,0.234890221,4.061734226,4.061734226,27.27102147,90,120,389.6323808,2.536666667,6,236,544.438,2.320291159,377.7773005,2.9429,5.2881
243,-0.883,2.925,-6.746,0,3,2,3,17.767,135,0.207712675,4.213258604,4.215766822,27.94344552,90,90,496.3347161,2.536666667,6,236,544.438,1.821473572,377.8318033,2.6707,5.495
244,-0.883,2.925,-6.746,0,3,2,3,17.767,0,0.209016088,4.214429386,4.214469407,27.94428268,90,90,496.3347161,2.536666667,6,236,544.438,1.821473572,377.8977937,2.6959,5.5212
245,-0.194,0.041,-27.483,0,4,2,3,9.315,153.5235469,0.272526469,3.276675477,3.276715889,29.56053083,89.9846171,120.0025333,274.8552028,2.39,8,372,897.128,5.420003248,-55.11009948,0,0.4809
246,-1.117,3.868,-7.849,0,3,2,3,13.17,0,0.222943391,3.900154321,3.900154321,26.74387412,90,120,352.3047789,2.67,6,164,366.634,1.728077837,375.8862076,3.5554,6.1905
247,-1.117,3.868,-7.849,0,3,2,3,13.17,60.2551187,0.228968318,3.900765184,3.900765184,26.73549856,90,120,352.3047789,2.67,6,164,366.634,1.728077837,375.894083,3.6406,6.269
248,-1.117,3.868,-7.849,0,3,2,3,13.17,26.56505118,0.216004515,3.899900773,3.899900773,26.7473517,90,120,352.3047789,2.67,6,164,366.634,1.728077837,375.9034946,3.624,6.2373
249,-1.074,3.616,-7.72,0,3,2,3,16.684,134.9999999,0.193612518,4.08429767,4.087760622,27.36732609,90,90,456.914783,2.67,6,164,366.634,1.332436819,375.7060048,3.274,6.3968
250,-1.074,3.616,-7.72,0,3,2,3,16.684,0,0.200169846,4.085338678,4.08573052,27.37394718,90,90,456.914783,2.67,6,164,366.634,1.332436819,375.7465079,3.2993,6.426
251,-0.28,0,-23.771,0,4,2,3,14.494,0,0.189912597,3.805255754,3.805255751,25.9652227,90,90,375.9756807,2.245,8,176,363.0336,1.603378905,-43.56539686,0,0
252,-0.6,2.136,-5.683,0,3,2,3,16.195,0,0.250751061,4.32351234,4.32351234,27.89319481,90,120,451.5463097,2.336666667,6,308,732.43988,2.693511183,379.877656,2.2643,4.3657
253,-0.6,2.136,-5.683,0,3,2,3,16.195,0,0.250820421,4.323036216,4.323036216,27.89933926,90,120,451.5463097,2.336666667,6,308,732.43988,2.693511183,379.9185207,2.3628,4.4652
254,-0.627,2.335,-5.765,0,3,2,3,19.974,135,0.222365875,4.46657195,4.469945403,28.51691876,90,90,569.3497722,2.336666667,6,308,732.43988,2.13620009,379.8016586,2.2714,4.7851
255,-0.627,2.335,-5.765,0,3,2,3,19.974,0,0.223053952,4.468128126,4.466976005,28.52593665,90,90,569.3497722,2.336666667,6,308,732.43988,2.13620009,379.8653436,2.2964,4.8197
256,-0.288,0,-23.803,1,4,2,2,12.52,134.9960751,0.202229162,3.538471805,3.538538311,26.11347402,90.00432197,90,326.9672786,2.245,8,176,363.0336,1.843705823,-43.25156072,0,0
257,-0.336,0,-23.996,0,4,2,3,11.304,40.45594799,0.204806236,3.617885151,3.61923651,27.75669688,90,120.0173838,314.6980505,2.245,8,176,363.0336,1.915586939,-43.93508948,0,0
258,-0.245,0,-22.442,1,4,2,3,13.13,135.0248001,0.20565804,3.625863986,3.625866021,26.49682722,90,90,348.3510589,2.23,8,248,550.6136,2.624695318,-40.53979819,0,0
259,-0.198,0,-22.253,0,4,2,3,15.158,0,0.198747229,3.909890507,3.909887941,26.212107,90,90,400.7106066,2.23,8,248,550.6136,2.281734944,-40.53921662,0,0
260,-0.263,0,-22.512,0,4,2,3,12.131,51.36477527,0.225443212,3.744680807,3.744738992,28.09419494,90,120.0308482,341.0739084,2.23,8,248,550.6136,2.680695799,-41.0146676,0,0
261,-0.263,0,-22.512,0,4,2,3,12.131,158.2073824,0.220621143,3.745609431,3.745525355,28.08445913,89.99863702,120.0418794,341.0739084,2.23,8,248,550.6136,2.680695799,-40.97651904,0,0
262,-0.352,0.174,-12.454,1,3,2,3,15.056,135.0000001,0.210191432,3.87854448,3.881477771,27.36761764,90,90,412.0053668,2.6,6,194,437.48239,1.763221205,-23.10267136,0,0
263,-0.352,0.174,-12.454,1,3,2,3,15.056,0,0.211214417,3.879408201,3.880495925,27.36844748,90,90,412.0053668,2.6,6,194,437.48239,1.763221205,-23.09310127,0,0
264,-0.613,0.168,-13.638,1,3,2,3,13.558,135,0.200910727,3.691603173,3.700826683,26.68335241,90,90,364.5475211,2.733333333,6,122,259.67839,1.182852952,-25.34976261,0,0
265,-0.613,0.168,-13.638,1,3,2,3,13.558,0,0.202360701,3.700790331,3.700791141,26.61736701,90,90,364.5475211,2.733333333,6,122,259.67839,1.182852952,-25.34660688,0,0
267,-0.14,0,-21.463,1,4,2,2,13.328,0,0.223171292,3.671131583,3.671133884,27.25203561,90,90,367.2815581,2.005,8,320,745.1736,3.369049839,-38.57079149,0,0
268,-0.167,0,-21.572,0,4,2,3,13.169,135.0501041,0.233792302,3.893712836,3.895661973,28.5462633,90.00417742,120.0145498,374.9396676,2.005,8,320,745.1736,3.300237294,-38.79499911,0,0
269,-1.256,2.493,-23.386,0,4,2,3,16.78,103.1106295,0.125079322,4.979763197,3.364159097,40.58713346,89.70620441,90,679.9357675,2.7,8,232,538.8376,1.315949135,-44.99971643,2.0813,3.4839
270,-0.01,0,-11.217,1,3,2,2,13.069,0,0.257672617,3.854280084,3.854280084,27.25884916,90,120,350.6910562,2.4,6,266,625.48427,2.961698189,-21.97813913,0,0
271,-0.051,0,-11.339,1,3,2,1,17.488,135.0000001,0.221914517,4.171973564,4.16171711,28.04244524,90,90,486.889024,2.4,6,266,625.48427,2.133219306,-21.40250934,0,0
272,-0.051,0,-11.339,1,3,2,1,17.488,0,0.222675844,4.157537022,4.157537041,28.16811155,90,90,486.889024,2.4,6,266,625.48427,2.133219306,-21.39142329,0,0
273,-0.514,1.162,-17.73,0,4,2,3,17.994,64.56601964,0.23465069,4.223120694,4.254216057,25.97195647,90.00356211,89.99977567,466.6139315,2.455,8,392,957.06,3.405889562,-34.68871702,1.7854,2.0693
275,-0.51,0.789,-16.523,0,4,2,3,19.401,69.53735813,0.236980515,4.373457025,4.440406905,25.9401794,90.00048478,90.00023253,503.7564363,2.44,8,464,1144.64,3.773092114,-32.29574587,1.5189,1.8628
276,-0.51,0.789,-16.523,0,4,2,3,19.401,161.5030526,0.240048961,4.402169957,4.400409028,26.00523337,89.9997762,89.99997149,503.7564363,2.44,8,464,1144.64,3.773092114,-32.39845428,1.2872,1.5901
277,-0.164,0,-15.26,0,4,2,3,14.045,169.6014087,0.218998099,4.035507246,4.034436081,28.22143958,90,120.0299632,397.79522,2.375,8,320,741.52,3.09536884,-36.38741077,0,0
278,-0.164,0,-15.26,0,4,2,3,14.045,153.4506281,0.218402758,4.03526942,4.034871926,28.21131056,90.0067626,119.9992262,397.79522,2.375,8,320,741.52,3.09536884,-36.36401365,0,0
279,-0.244,0,-15.026,0,4,2,3,15.125,93.51904137,0.242805378,4.180285323,4.180879403,28.60727749,89.99995413,120.0357812,432.8366489,2.15,8,392,936.08,3.591187145,-35.53844689,0,0
280,-0.244,0,-15.026,0,4,2,3,15.125,135.451197,0.232927257,4.175055272,4.183033548,28.60052156,90.05944359,119.9378706,432.8366489,2.15,8,392,936.08,3.591187145,-35.46628355,0,0
